Entity,Service Description,Price
BHM,Suture Prolene 7-0 epm870 7,"$1,069.00 "
BHM,Suture prolene 7-0 evp epm8 8,"$1,001.00 "
BHM,Suture Prolene 7-0 P186 9,$54.00 
BHM,Suture Prolene 7-0 Ps-3 86 10,$52.00 
BHM,Suture Prolene 8-0 bv175 m8 3,$451.00 
BHM,Suture prolene 8-0 ep epm8 9,$175.00 
BHM,Suture Prolene 8-0bv1305 87 h,$225.00 
BHM,Suture Prolene ct1 d9 9,$358.00 
BHM,Suture Prolene o ct 84 h,$22.00 
BHM,Suture Prolene o ct-1 84 h,$22.00 
BHM,Suture Prolene o ct-1 c8 g,$132.00 
BHM,Suture Prolene o ct-2 84 h,$22.00 
BHM,Suture Prolene o mo-6 c8 g,$134.00 
BHM,Suture Prolene o sh 88 h,$32.00 
BHM,Suture Pronova 7-0 18in m3 8,$583.00 
BHM,Suture Pronova 8-0 18in m3 9,$694.00 
BHM,Suture puller tensur12x14 8 1,"$1,970.00 "
BHM,Suture Q-Fix 2.8mm impl 252 0,$633.00 
BHM,Suture quik stitch o g 9,$426.00 
BHM,Suture quikstitch 2-o g 9,$426.00 
BHM,Suture Quill 14x14cm ra10 q,$149.00 
BHM,Suture Quill mno 0 14 10 1,$156.00 
BHM,Suture Quill mno 2-0 19ya20 2,$213.00 
BHM,Suture Quill mno 2-0 24ya20 3,$213.00 
BHM,Suture Quill mno 2-0 30ya1 4,$213.00 
BHM,Suture Quill mno 3 14x14ya2 5,$165.00 
BHM,Suture Quill mno 3-0 24ya20 6,$213.00 
BHM,Suture Quill mno 3-0 30ya10 7,$213.00 
BHM,Suture Quill mno3 30x30ya20 8,$213.00 
BHM,Suture Quill mono 1 14 ya10 9,$156.00 
BHM,Suture Quill mono 16x1 vp10 10,$245.00 
BHM,Suture Quill PDO 0 10 ra10 1,$202.00 
BHM,Suture Quill PDO 0 14 ra10 2,$202.00 
BHM,Suture Quill PDO 0 14 ra10 3,$202.00 
BHM,Suture Quill PDO 0 24 ra10 4,$196.00 
BHM,Suture Quill PDO 0 7x7 ra10 5,$212.00 
BHM,Suture Quill PDO 1 30ra10 6,$196.00 
BHM,Suture Quill PDO 2 36ra10 7,$213.00 
BHM,Suture Quill PDO 36x36 ra10 8,$204.00 
BHM,Suture Quill ppn 2 7x7 ja10 1,$115.00 
BHM,Suture Quill srs0 24x24ra10 1,$187.00 
BHM,Suture Quill srs1 14x14ra10 2,$157.00 
BHM,Suture Quill srs1 24x24ra10 3,$187.00 
BHM,Suture Quill srs2 14x14ra10 4,$157.00 
BHM,Suture Quill srs2-0 24x2410 5,$187.00 
BHM,Suture Quill srso 7x7 ra10 6,$115.00 
BHM,Suture removal spg adsn067 0,$0.00 
BHM,Suture retention bolster 4 g,$4.00 
BHM,Suture retrev lrg orth9894c d,$365.00 
BHM,Suture retrev med orth9893c d,$365.00 
BHM,Suture retrev sm orth9892 c d,$365.00 
BHM,Suture retriever isotac 013 3,$433.00 
BHM,Suture rmvl und anes same surg,"$1,812.00 "
BHM,Suture Silk 0 60in ties s h,$12.00 
BHM,Suture Silk 0 fsl 18 6 g,$15.00 
BHM,Suture Silk 0 fsl 18 6 h,$16.00 
BHM,Suture Silk 0 fsl 30 6 h,$15.00 
BHM,Suture Silk 0 ks 6 h,$14.00 
BHM,Suture Silk 0 psl 5 h,$31.00 
BHM,Suture Silk 1 labyrinth a3 h,$12.00 
BHM,Suture Silk 1 ties sa g,$20.00 
BHM,Suture Silk 2 lr prmhnd 4 t,$29.00 
BHM,Suture Silk 2 poly kht3 695 0,$57.00 
BHM,Suture Silk 2 ties s h,$12.00 
BHM,Suture Silk 2-0 bb k8 h,$19.00 
BHM,Suture Silk 2-0 fs 6 g,$14.00 
BHM,Suture Silk 2-0 fsl 30 6 h,$15.00 
BHM,Suture Silk 2-0 ks 30 6 h,$14.00 
BHM,Suture Silk 2-0 labyrnth a1 h,$13.00 
BHM,Suture Silk 2-0 labyrnth a3 h,$21.00 
BHM,Suture Silk 2-0 ps2 18 5 h,$30.00 
BHM,Suture Silk 2-0 psl 6 h,$40.00 
BHM,Suture Silk 2-0 rb1 k8 h,$14.00 
BHM,Suture Silk 2-0 sh 30 k8 h,$11.00 
BHM,Suture Silk 2-0 sh cr c0 d,$77.00 
BHM,Suture Silk 2-0 t90 sa h,$20.00 
BHM,Suture Silk 2-o ct-1 4 h,$11.00 
BHM,Suture Silk 2-o ps 15 h,$31.00 
BHM,Suture Silk 2-o ties sa h,$20.00 
BHM,Suture Silk 3-0 ks 30 6 h,$14.00 
BHM,Suture Silk 3-0 labyrnth a3 h,$26.00 
BHM,Suture Silk 3-0 ps-1 16 h,$10.00 
BHM,Suture Silk 3-0 ps1 18 16 g,$34.00 
BHM,Suture Silk 3-0 ps2 16 h,$31.00 
BHM,Suture Silk 3-0 rb1 k8 h,$14.00 
BHM,Suture Silk 3-0 st-1 k8 h,$13.00 
BHM,Suture Silk 3-o fs-1 6 h,$16.00 
BHM,Suture Silk 3-o sh c0 d,$77.00 
BHM,Suture Silk 3-o sh k8 h,$11.00 
BHM,Suture Silk 3-o ties a1 h,$15.00 
BHM,Suture Silk 4-0 c3 12 7 g,$45.00 
BHM,Suture Silk 4-0 fs2 6 g,$14.00 
BHM,Suture Silk 4-0 g-3 789g op h,$52.00 
BHM,Suture Silk 4-0 j1 7 g,$17.00 
BHM,Suture Silk 4-0 ks 30 6 h,$14.00 
BHM,Suture Silk 4-0 labyrnth a1 h,$18.00 
BHM,Suture Silk 4-0 labyrnth a3 h,$26.00 
BHM,Suture Silk 4-0 p3 18 6 g,$34.00 
BHM,Suture Silk 4-0 ps-2 16 g,$31.00 
BHM,Suture Silk 4-0 rb1 30 k8 h,$14.00 
BHM,Suture Silk 4-0 sh cr 8 c0 d,$77.00 
BHM,Suture Silk 4-0 tf n2 h,$22.00 
BHM,Suture Silk 4-0 tf4 n2 h,$20.00 
BHM,Suture Silk 4-0 ts 30 6 h,$15.00 
BHM,Suture Silk 4-0sh k8 h,$11.00 
BHM,Suture Silk 4-o g-3 7 g,$103.00 
BHM,Suture Silk 5-0 c-1 k8 h,$40.00 
BHM,Suture Silk 5-0 labyrnth a1 h,$16.00 
BHM,Suture Silk 5-0 p3 18 6 g,$35.00 
BHM,Suture Silk 5-0 tf n2 h,$20.00 
BHM,Suture Silk 5-0 tie a3 h,$26.00 
BHM,Suture Silk 6-0 g-1 7 g,$53.00 
BHM,Suture Silk 6-0 g-7 765g op h,$108.00 
BHM,Suture Silk 6-0 p1 18 in 6 g,$35.00 
BHM,Suture Silk 6-0 p3 18 16 g,$35.00 
BHM,Suture Silk 6-0 s14 s1417 g,$111.00 
BHM,Suture Silk 6-0 tg140-8 17 g,$105.00 
BHM,Suture Silk 6-o g-1 7 g,$102.00 
BHM,Suture Silk 7-0 bv1 et10 7,$742.00 
BHM,Suture Silk 7-0 bv1 etq8 h,$105.00 
BHM,Suture Silk 7-0 tg140-8 77 g,$105.00 
BHM,Suture Silk o sh k8 h,$11.00 
BHM,Suture Silk o ties a1 h,$8.00 
BHM,Suture Silk o ties a3 h,$12.00 
BHM,Suture Silk o ties sa g,$20.00 
BHM,Suture steel 0 17pak 26g ss g,$67.00 
BHM,Suture steel 0sh sks-30 tp 0,$95.00 
BHM,Suture steel 2-0 17pak28g s g,$67.00 
BHM,Suture steel 20ga 45cm etd 0,$5.00 
BHM,Suture steel 28ga d 8,$60.00 
BHM,Suture steel 3-0 sutupak ss g,$67.00 
BHM,Suture steel 30ga d 0,$63.00 
BHM,Suture steel 4-0 v26 ts 5 g,$81.00 
BHM,Suture steel 5 ccs m6 g,$72.00 
BHM,Suture steel 5 v40 m6 g,$119.00 
BHM,Suture steel 7-0 ccs 18g m6 g,$142.00 
BHM,Suture steel monofil 26g d 6,$68.00 
BHM,Suture Strat 2-0 ct-1 6 z,$222.00 
BHM,Suture Strat 2-0 PDOsxpd1b 1,$222.00 
BHM,Suture Strat 3-0 30sxmd1b 0,$212.00 
BHM,Suture Strat 3-0 6osxmd1b 1,$215.00 
BHM,Suture strat 3-0 ct sxmp1b 4,$287.00 
BHM,Suture strat 4-0 30sxmd1b 5,$181.00 
BHM,Suture strat 4-0 60 sxmd1b 6,$184.00 
BHM,Suture strat 4-0 ps sxmp1b 7,$169.00 
BHM,Suture strat PDO 24 sxpd2b 2,$219.00 
BHM,Suture strat pds 3-0 sxpp1a 0,$227.00 
BHM,Suture strat2-0 sh-1 sxpl1b 0,$225.00 
BHM,Suture strat3-0 ps-1 sxmp1b 2,$327.00 
BHM,Suture stratafi 3-0p sxpp1a 1,$247.00 
BHM,Suture strt ndl 5mm 2-0 non s,$426.00 
BHM,Suture Supramid 4-0 20s 0,$102.00 
BHM,Suture tak 2.4mm ar19342 s,"$1,724.00 "
BHM,Suture tak 2mm kit ar19342 s,"$1,724.00 "
BHM,Suture tak inst arthx ar360 c,"$1,921.00 "
BHM,Suture tak instcs 2.4ar1934 s,"$6,094.00 "
BHM,Suture tak instr cs ar1934 c,$0.00 
BHM,Suture tak instr sm ar8934 c,$0.00 
BHM,Suture tak offset 2.4a r19 r,"$3,608.00 "
BHM,Suture tak offset lg ar19 r,"$4,388.00 "
BHM,Suture tak step2.4mm ar1250 c,$812.00 
BHM,Suture tape1.3mm wht bl ar7 0,$364.00 
BHM,Suture Ticon 2-0 cs-10 314 1,$88.00 
BHM,Suture Ticron 5 3027 9,$32.00 
BHM,Suture Tigerlink 2 2/5 ar72 t,$558.00 
BHM,Suture Tigrstck 2 blu ar7 9,$96.00 
BHM,Suture Tigrstck 2wh bl ar72 t,$508.00 
BHM,Suture tigrwire 2 ndl ar72 t,$416.00 
BHM,Suture ultrabraid #2 72202 5,$208.00 
BHM,Suture vcrl 10-0 cs140-6 v9 1,$121.00 
BHM,Suture vicrl 8-0 tg140-8 j5 2,$120.00 
BHM,Suture Vicry+ps-2 4-0 cp4 3,$41.00 
BHM,Suture Vicryl 0 0s-4 cr j7 4,$59.00 
BHM,Suture Vicryl 0 12d sutpkj9 5,$68.00 
BHM,Suture Vicryl 0 3-18 u s 6,$21.00 
BHM,Suture Vicryl 0 54 d s 7,$15.00 
BHM,Suture Vicryl 0 cp 27 d j4 8,$14.00 
BHM,Suture Vicryl 0 ct 36 d j3 9,$14.00 
BHM,Suture Vicryl 0 ct1 27 u j2 10,$13.00 
BHM,Suture Vicryl 0 ct1 36 d j3 11,$14.00 
BHM,Suture Vicryl 0 ct1 8d jj 12,$98.00 
BHM,Suture Vicryl 0 ct-1 jj41g 13,$102.00 
BHM,Suture Vicryl 0 ct2 cr d j7 14,$99.00 
BHM,Suture Vicryl 0 ct-2 d j3 15,$15.00 
BHM,Suture Vicryl 0 ctx d j3 16,$17.00 
BHM,Suture Vicryl 0 ctx d j3 17,$17.00 
BHM,Suture Vicryl 0 ctx ndl j7 18,$99.00 
BHM,Suture Vicryl 0 ligapak j2 19,$18.00 
BHM,Suture Vicryl 0 ligapak j2 20,$18.00 
BHM,Suture Vicryl 0 mo4 cr 8 j7 21,$131.00 
BHM,Suture Vicryl 0 os-4 j7 22,$57.00 
BHM,Suture Vicryl 0 u stnd z6 23,$54.00 
BHM,Suture Vicryl 0 ur4 d j3 24,$17.00 
BHM,Suture Vicryl 1 12sutupk j9 25,$71.00 
BHM,Suture Vicryl 1 54 d j6 26,$19.00 
BHM,Suture Vicryl 1 cp j4 27,$17.00 
BHM,Suture Vicryl 1 cp u j1 28,$14.00 
BHM,Suture Vicryl 1 cp-1 j2 29,$15.00 
BHM,Suture Vicryl 1 cpx j5 30,$15.00 
BHM,Suture Vicryl 1 ct d j3 31,$14.00 
BHM,Suture Vicryl 1 ct j9 32,$14.00 
BHM,Suture Vicryl 1 ct1 27 d j3 33,$14.00 
BHM,Suture Vicryl 1 ct1 cr j7 34,$103.00 
BHM,Suture Vicryl 1 ct-1 cr jj 35,$102.00 
BHM,Suture Vicryl 1 ct-1 j8 36,$99.00 
BHM,Suture Vicryl 1 ct-1 j9 37,$14.00 
BHM,Suture Vicryl 1 ct1 u j2 38,$14.00 
BHM,Suture Vicryl 1 ctx 36 d j3 39,$14.00 
BHM,Suture Vicryl 1 ctx j3 40,$14.00 
BHM,Suture Vicryl 1 ctx j7 41,$99.00 
BHM,Suture Vicryl 1 ctx j9 42,$15.00 
BHM,Suture Vicryl 1 mo4 cr j7 43,$131.00 
BHM,Suture Vicryl 1 reel 54 j2 44,$19.00 
BHM,Suture Vicryl 1 sutupk j9 45,$71.00 
BHM,Suture Vicryl 10-ocs160-6V4 46,$191.00 
BHM,Suture Vicryl 2 cp j1 47,$16.00 
BHM,Suture Vicryl 2 tp-1 j 48,$124.00 
BHM,Suture Vicryl 2 tp-1 j6 49,$39.00 
BHM,Suture Vicryl 2-0 12 brd j9 50,$67.00 
BHM,Suture Vicryl 2-0 12d pakj1 51,$74.00 
BHM,Suture Vicryl 2-0 cp j4 52,$16.00 
BHM,Suture Vicryl 2-0 cp2 cr j7 53,$121.00 
BHM,Suture Vicryl 2-0 ct j3 54,$14.00 
BHM,Suture Vicryl 2-0 ct1 cr j7 55,$99.00 
BHM,Suture Vicryl 2-0 ct1 d j3 56,$14.00 
BHM,Suture Vicryl 2-0 ct1 j2 57,$13.00 
BHM,Suture Vicryl 2-0 ct136u j9 58,$14.00 
BHM,Suture Vicryl 2-0 ct-1Vcl j 59,$95.00 
BHM,Suture Vicryl 2-0 ct2 cr j7 60,$97.00 
BHM,Suture Vicryl 2-0 ct2 u j2 61,$14.00 
BHM,Suture Vicryl 2-0 ctx d j3 62,$15.00 
BHM,Suture Vicryl 2-0 fs1 et j4 63,$19.00 
BHM,Suture Vicryl 2-0 j6 64,$21.00 
BHM,Suture Vicryl 2-0 ligapk j2 65,$19.00 
BHM,Suture Vicryl 2-0 mo6 cr j7 66,$147.00 
BHM,Suture Vicryl 2-0 psl j5 67,$40.00 
BHM,Suture Vicryl 2-0 rb1 j3 68,$14.00 
BHM,Suture Vicryl 2-0 rpd ct1Vr 69,$30.00 
BHM,Suture Vicryl 2-0 rpd sh Vr 70,$28.00 
BHM,Suture Vicryl 2-0 sh 27d j3 71,$13.00 
BHM,Suture Vicryl 2-0 sh j7 72,$100.00 
BHM,Suture Vicryl 2-0 ties j6 73,$19.00 
BHM,Suture Vicryl 2-0 ties j9 74,$66.00 
BHM,Suture Vicryl 2-0 ur5 d j3 75,$16.00 
BHM,Suture Vicryl 2-0 ur6 d j6 76,$16.00 
BHM,Suture Vicryl 2-0 x1 27 j4 77,$19.00 
BHM,Suture Vicryl 2-0 xlh 27 j5 78,$30.00 
BHM,Suture Vicryl 2-0os4 27u j6 79,$22.00 
BHM,Suture Vicryl 2-o cp-1 j2 80,$14.00 
BHM,Suture Vicryl 2-o cp-2 j8 81,$14.00 
BHM,Suture Vicryl 2-o ct-1 j8 82,$97.00 
BHM,Suture Vicryl 2-o ctx j 83,$14.00 
BHM,Suture Vicryl 2-o ps-2 j4 84,$35.00 
BHM,Suture Vicryl 2-o reel j2 85,$19.00 
BHM,Suture Vicryl 2-o sh j4 86,$13.00 
BHM,Suture Vicryl 2-o ties j1 87,$74.00 
BHM,Suture Vicryl 3-0 cp-1 j4 88,$16.00 
BHM,Suture Vicryl 3-0 cp2 j7 89,$124.00 
BHM,Suture Vicryl 3-0 ct1 d j3 90,$14.00 
BHM,Suture Vicryl 3-0 ct-1 j3 91,$13.00 
BHM,Suture Vicryl 3-0 ct1 j8 92,$99.00 
BHM,Suture Vicryl 3-0 ct2 j2 93,$14.00 
BHM,Suture Vicryl 3-0 ctx u j9 94,$14.00 
BHM,Suture Vicryl 3-0 j6 95,$21.00 
BHM,Suture Vicryl 3-0 ligapk j2 96,$19.00 
BHM,Suture Vicryl 3-0 ps1 18 j6 97,$38.00 
BHM,Suture Vicryl 3-0 ps2 u j4 100,$34.00 
BHM,Suture Vicryl 3-0 ps2 u j4 98,$34.00 
BHM,Suture Vicryl 3-0 ps2 u j4 99,$35.00 
BHM,Suture Vicryl 3-0 rapide Vr 101,$30.00 
BHM,Suture Vicryl 3-0 rb1 cr j7 102,$100.00 
BHM,Suture Vicryl 3-0 rb1 u j2 103,$15.00 
BHM,Suture Vicryl 3-0 reel j2 104,$18.00 
BHM,Suture Vicryl 3-0 rp ps1 Vr 105,$61.00 
BHM,Suture Vicryl 3-0 rp ps2 Vr 106,$58.00 
BHM,Suture Vicryl 3-0 sh cr j7 107,$99.00 
BHM,Suture Vicryl 3-0 sh j3 108,$13.00 
BHM,Suture Vicryl 3-0 sh u j4 109,$13.00 
BHM,Suture Vicryl 3-0 sh1 u j2 110,$15.00 
BHM,Suture Vicryl 3-0 ties j1 111,$73.00 
BHM,Suture Vicryl 3-0 ties j6 112,$19.00 
BHM,Suture Vicryl 3-0sh cr j7 113,$98.00 
BHM,Suture Vicryl 3-o ct j3 114,$14.00 
BHM,Suture Vicryl 3-o ct-1 j2 115,$13.00 
BHM,Suture Vicryl 3-o ct-1 j9 116,$14.00 
BHM,Suture Vicryl 3-o ps-1 j 117,$38.00 
BHM,Suture Vicryl 3-o ps-1 j9 118,$38.00 
BHM,Suture Vicryl 3-o sh j8 119,$100.00 
BHM,Suture Vicryl 3-o ties j 120,$21.00 
BHM,Suture Vicryl 3-oks 121,$18.00 
BHM,Suture Vicryl 4-0 3-18 j6 122,$21.00 
BHM,Suture Vicryl 4-0 ks d j5 123,$18.00 
BHM,Suture Vicryl 4-0 p2 u j5 124,$45.00 
BHM,Suture Vicryl 4-0 p3 u j4 125,$38.00 
BHM,Suture Vicryl 4-0 pc1 u j8 126,$38.00 
BHM,Suture Vicryl 4-0 pc3 u j8 127,$38.00 
BHM,Suture Vicryl 4-0 pc5 u j8 128,$38.00 
BHM,Suture Vicryl 4-0 pc5 u j8 129,$38.00 
BHM,Suture Vicryl 4-0 ps Vrp9 130,$19.00 
BHM,Suture Vicryl 4-0 ps1 18 j6 131,$38.00 
BHM,Suture Vicryl 4-0 ps1 27 9 132,$39.00 
BHM,Suture Vicryl 4-0 ps-2 j4 133,$35.00 
BHM,Suture Vicryl 4-0 ps2 u j4 134,$35.00 
BHM,Suture Vicryl 4-0 ps2 u j4 135,$35.00 
BHM,Suture Vicryl 4-0 rb1 d j3 136,$14.00 
BHM,Suture Vicryl 4-0 rpd p3 Vr 137,$60.00 
BHM,Suture Vicryl 4-0 rpd ps2Vr 138,$58.00 
BHM,Suture Vicryl 4-0 rpd rb1Vr 139,$29.00 
BHM,Suture Vicryl 4-0 sh 27 j3 140,$14.00 
BHM,Suture Vicryl 4-0 sh u j4 141,$14.00 
BHM,Suture Vicryl 4-0 sh1 u j3 142,$14.00 
BHM,Suture Vicryl 4-0 sh-1j2 143,$13.00 
BHM,Suture Vicryl 4-0 tf u j4 144,$17.00 
BHM,Suture Vicryl 4-o fs-2 j4 145,$18.00 
BHM,Suture Vicryl 4-o ks j6 146,$18.00 
BHM,Suture Vicryl 4-o p-3 j4 147,$38.00 
BHM,Suture Vicryl 4-o rb-1 j2 148,$14.00 
BHM,Suture Vicryl 4-o ties j1 149,$77.00 
BHM,Suture Vicryl 5-0 p-3 j4 150,$38.00 
BHM,Suture Vicryl 5-0 p3 u j4 151,$38.00 
BHM,Suture Vicryl 5-0 pc1 u j8 152,$38.00 
BHM,Suture Vicryl 5-0 pc3 u j8 153,$38.00 
BHM,Suture Vicryl 5-0 ps2 j4 154,$35.00 
BHM,Suture Vicryl 5-0 ps-3 j5 155,$35.00 
BHM,Suture Vicryl 5-0 rb1 u j2 156,$16.00 
BHM,Suture Vicryl 5-0 s14 j6 157,$122.00 
BHM,Suture Vicryl 5-0 tf u j4 158,$17.00 
BHM,Suture Vicryl 5-0rpd pc1 Vr 159,$63.00 
BHM,Suture Vicryl 5-0rpd pc3 Vr 160,$63.00 
BHM,Suture Vicryl 5-o p-1 Vr 161,$53.00 
BHM,Suture Vicryl 5-o p-3 Vr 162,$60.00 
BHM,Suture Vicryl 5-o ps-2 j4 163,$35.00 
BHM,Suture Vicryl 6-0 da s j6 164,$123.00 
BHM,Suture Vicryl 6-0 g-6 j5 165,$119.00 
BHM,Suture Vicryl 6-0 p1 u j4 166,$39.00 
BHM,Suture Vicryl 6-0 p3 u j4 167,$39.00 
BHM,Suture Vicryl 6-0 pc1 u j8 168,$39.00 
BHM,Suture Vicryl 6-0 pc3 u j8 169,$39.00 
BHM,Suture Vicryl 6-0 rb1 u j2 170,$15.00 
BHM,Suture Vicryl 6-0 s14 18 j5 171,$124.00 
BHM,Suture Vicryl 6-0 s14 j5 172,$125.00 
BHM,Suture Vicryl 6-0 s28 d j5 173,$123.00 
BHM,Suture Vicryl 6-0 s29 d j5 174,$124.00 
BHM,Suture Vicryl 6-0 tg1008 j5 175,$116.00 
BHM,Suture Vicryl 7-0 tg140-8j5 176,$118.00 
BHM,Suture Vicryl 8-0 tg140-8j5 177,$125.00 
BHM,Suture Vicryl 8-0 tg140-8j5 178,$120.00 
BHM,Suture Vicryl 8-0 V13059 j4 179,$145.00 
BHM,Suture Vicryl 8-o bV130-4j4 180,$147.00 
BHM,Suture Vicryl 8-otg140-6 j9 181,$171.00 
BHM,Suture Vicryl 9-0 ophth V4 182,$150.00 
BHM,Suture Vicryl cp2 26mm j8 183,$14.00 
BHM,Suture Vicryl o cp-2 j8 184,$14.00 
BHM,Suture Vicryl o ct j9 185,$14.00 
BHM,Suture Vicryl o ct-1 j3 186,$13.00 
BHM,Suture Vicryl o ct-1 j8 187,$100.00 
BHM,Suture Vicryl o ct-1 j9 188,$14.00 
BHM,Suture Vicryl o ct-2 j2 189,$14.00 
BHM,Suture Vicryl o ct-3 j3 190,$14.00 
BHM,Suture Vicryl o ctx j7 191,$99.00 
BHM,Suture Vicryl o ctx j9 192,$15.00 
BHM,Suture Vicryl o endoknotjk 193,$260.00 
BHM,Suture Vicryl o sh j4 194,$14.00 
BHM,Suture Vicryl o ties j6 195,$19.00 
BHM,Suture Vicryl o ties j9 196,$69.00 
BHM,Suture Vicryl o ur-6 j6 197,$16.00 
BHM,Suture Vicryl pls 0 ct1Vcp9 198,$16.00 
BHM,Suture Vicryl pls 0 ctdVcp6 199,$22.00 
BHM,Suture Vicryl pls 0 ctdVcp9 200,$16.00 
BHM,Suture Vicryl pls 0 ctxVcp9 201,$17.00 
BHM,Suture Vicryl pls 0 Vcp2 202,$16.00 
BHM,Suture Vicryl pls 1-0 dVcp9 203,$17.00 
BHM,Suture Vicryl pls 1-0dVcp3 204,$16.00 
BHM,Suture Vicryl pls 1-0dVcp8 205,$114.00 
BHM,Suture Vicryl pls 1-0dVcp9 206,$17.00 
BHM,Suture Vicryl pls 1-0dVcp9 207,$17.00 
BHM,Suture Vicryl pls 2-0 Vcp4 208,$15.00 
BHM,Suture Vicryl pls 2-0 Vcp7 209,$111.00 
BHM,Suture Vicryl pls 2-0 Vcp7 210,$170.00 
BHM,Suture Vicryl pls 2-0 Vcp8 211,$18.00 
BHM,Suture Vicryl pls 3-0 Vcp2 212,$15.00 
BHM,Suture Vicryl pls 3-0 Vcp9 213,$44.00 
BHM,Suture Vicryl pls 4-0 Vcp1 214,$88.00 
BHM,Suture Vicryl pls 4-0 Vcp2 215,$16.00 
BHM,Suture Vicryl pls 4-0 Vcp4 216,$15.00 
BHM,Suture Vicryl pls 4-0 Vcp6 217,$21.00 
BHM,Suture Vicryl pls 4-0 Vcp8 218,$44.00 
BHM,Suture Vicryl pls 5-0 Vcp4 219,$40.00 
BHM,Suture Vicryl pls ct-1 Vcp8 220,$115.00 
BHM,Suture Vicryl pls2-0cp2Vcp7 221,$139.00 
BHM,Suture Vicryl+ cr 3-0 8Vcp8 222,$115.00 
BHM,Suture Vicryl+ ct-1 0Vcp2 223,$15.00 
BHM,Suture Vicryl+ ct-1 0Vpc3 224,$16.00 
BHM,Suture Vicryl+ ct-1 2-0Vcp8 225,$112.00 
BHM,Suture Vicryl+ ct-1 2-0Vcp9 226,$16.00 
BHM,Suture Vicryl+ ct-1 3-0Vcp9 227,$16.00 
BHM,Suture Vicryl+ ps-2 3-0Vcp4 228,$40.00 
BHM,Suture Vicryl+ ps-2 4-0Vcp4 229,$40.00 
BHM,Suture Vicryl+ sh 3-0 Vcp4 230,$15.00 
BHM,Suture Vicryl+ ur-6 0Vcp6 231,$19.00 
BHM,Suture Vicryl+ct-1 0 8 cpp 232,$118.00 
BHM,Suture Vicryl+ct-2 2-0 cp2 233,$16.00 
BHM,Suture Vicryl+p-3 5-0 cp4 234,$44.00 
BHM,Suture Vicryl+ps-1 3-0 cp6 235,$43.00 
BHM,Suture Vicryl+ps-2 2-0 cp4 236,$40.00 
BHM,Suture Vicryl+ps-2 3-0 cp4 237,$40.00 
BHM,Suture Vicryl+ps-2 4-0 cp4 238,$40.00 
BHM,Suture Vicryl+ps-3 4-0 cp4 239,$44.00 
BHM,Suture Vicryl+und brd 0Vcp1 240,$50.00 
BHM,Suture Vicryl+undbrd2-0Vcp1 241,$85.00 
BHM,Suture Vicryl+undbrd3-0Vcp1 242,$84.00 
BHM,Suture Vicryl1 ct-2 j3 243,$14.00 
BHM,Suture vloc 0 6x15cm vlocn0 l,$391.00 
BHM,Suture vloc 4x10cm vloca0 l,$347.00 
BHM,Suture vloc 90 17mm vlocm0 4,$241.00 
BHM,Suture vloc 90 27mm vlocm1 4,$308.00 
BHM,Suture vloc absorb #0 vloc0 6,$308.00 
BHM,Suture vloc3 cv23ndl vlocl0 4,$308.00 
BHM,Suture vloc90 barb17 vlocm1 4,$308.00 
BHM,Suture vloc90 gs21vl vlocm0 4,$308.00 
BHM,Suture wire #7 k 0,$137.00 
BHM,Suture wire 0 sh sks-30 tp 2,$85.00 
BHM,Suture wire 18g monofilmt d 8,$27.00 
BHM,Suture wire 20ga 220 0,$445.00 
BHM,Suture wire 22ga 220 2,$445.00 
BHM,Suture wire g,$445.00 
BHM,Suture wire monofil 24g d 4,$25.00 
BHM,Suturelaso 45deg ar4065s r,"$1,133.00 "
BHM,Swab benzoin single,$0.00 
BHM,Swab culturette II strl 220 9,$0.00 
BHM,Swab lg 8 OB GYN sol 6,$0.00 
BHM,Swab oral,$0.00 
BHM,Swab oral q6 petite 2 9,$0.00 
BHM,Swab oral sodium bicarb 12 0,$0.00 
BHM,Swab procto 16 strl 34880 0,$0.00 
BHM,Swabstick pov iod sngl strl ml,$0.00 
BHM,Swallowing function w video,"$1,076.00 "
BHM,Swan insertion (PA/CVP),"$5,621.00 "
BHM,Swc nlck orthopedi 10504 8,$151.00 
BHM,Switch ariss perf unequal13 0,$426.00 
BHM,Symbicort 160/4.5mcg 6gm inh,$419.00 
BHM,Symbicort 80/4.5mcg 6.9gm inh,$364.00 
BHM,Symlinpen 120 1000mcg/ml 2.7ml,"$5,376.00 "
BHM,Symlinpen 60 1000mcg/ml 1.5ml,"$4,527.00 "
BHM,Synercid 500 mg vial,"$4,480.00 "
BHM,Synovectomy tendon sh ea,"$3,148.00 "
BHM,Synthroid 0.2mg tab,$2.00 
BHM,Syphilis Test (EIA) w reflex,$27.00 
BHM,Syr IV saline flush 3ml ,$0.00 
BHM,Syr MRI CT 65/115 ssqk6511 s,$0.00 
BHM,Syring 3cc aspirator ABG 3,$0.00 
BHM,Syringe 100ml LL red 622 4,$0.00 
BHM,Syringe 10ml cntrl w-f l,$0.00 
BHM,Syringe 10ml control LL309 5,$0.00 
BHM,Syringe 10ml glass LL 512 2,$0.00 
BHM,Syringe 10ml LL,$0.00 
BHM,Syringe 10ml LL blunt l,$0.00 
BHM,Syringe 10ml ll red 622 4,$0.00 
BHM,Syringe 10ml LL safety k,$0.00 
BHM,Syringe 10ml luer slip 0,$0.00 
BHM,Syringe 10ml prefil 306 0,$0.00 
BHM,Syringe 10ml slip tip 301 4,$0.00 
